customer_id,recency,frequency,monetary,avg_hour,weekend_pct,cluster,segment_name
51,-330,26,1177.9,10.692307692307692,0.2692307692307692,0,Loyal
52,-212,26,890.24,10.038461538461538,0.38461538461538464,3,Occasional
53,-8,18,390.63,12.944444444444445,0.4444444444444444,3,Occasional
54,-311,22,926.62,12.318181818181818,0.3181818181818182,2,At-Risk
55,-278,25,879.57,13.12,0.32,2,At-Risk
56,-316,26,878.37,12.115384615384615,0.4230769230769231,2,At-Risk
57,-254,26,960.36,11.076923076923077,0.11538461538461539,1,VIP
58,-282,34,859.79,10.882352941176471,0.3235294117647059,0,Loyal
59,-196,20,514.61,13.6,0.1,3,Occasional
60,-306,18,529.78,11.333333333333334,0.3333333333333333,4,New
61,-305,24,701.74,11.25,0.25,1,VIP
62,-301,21,490.77,11.904761904761905,0.3333333333333333,4,New
63,-168,13,330.75,12.076923076923077,0.15384615384615385,3,Occasional
64,-299,30,1135.83,13.166666666666666,0.3,0,Loyal
65,-303,27,720.34,10.481481481481481,0.25925925925925924,4,New
66,-286,21,534.92,13.0,0.3333333333333333,2,At-Risk
67,-294,27,705.99,13.703703703703704,0.37037037037037035,2,At-Risk
68,-326,38,1711.98,9.894736842105264,0.42105263157894735,0,Loyal
69,-256,21,557.59,10.571428571428571,0.14285714285714285,1,VIP
70,-330,24,713.37,8.791666666666666,0.2916666666666667,4,New
71,-319,25,900.63,11.16,0.2,1,VIP
72,-318,35,1311.94,11.82857142857143,0.17142857142857143,0,Loyal
73,-324,28,887.08,11.035714285714286,0.35714285714285715,2,At-Risk
74,-324,29,1431.68,13.413793103448276,0.3448275862068966,0,Loyal
75,-196,24,688.97,12.791666666666666,0.16666666666666666,3,Occasional
76,-320,25,902.63,12.04,0.2,1,VIP
77,-309,27,677.26,11.37037037037037,0.25925925925925924,1,VIP
78,-293,30,744.63,12.166666666666666,0.3,2,At-Risk
79,-224,16,546.83,12.3125,0.3125,3,Occasional
80,-325,25,866.82,12.84,0.16,1,VIP
81,-316,28,1038.27,9.857142857142858,0.17857142857142858,0,Loyal
82,-313,23,499.14,8.26086956521739,0.17391304347826086,4,New
83,-319,33,1053.37,12.303030303030303,0.2727272727272727,0,Loyal
84,-327,23,989.4,12.26086956521739,0.34782608695652173,2,At-Risk
85,-236,30,873.92,14.533333333333333,0.43333333333333335,2,At-Risk
86,-313,29,779.83,11.379310344827585,0.3103448275862069,2,At-Risk
87,-303,25,570.04,12.72,0.28,1,VIP
88,-321,18,619.26,11.055555555555555,0.3888888888888889,4,New
89,-262,30,571.66,13.3,0.26666666666666666,2,At-Risk
90,-234,18,456.17,14.11111111111111,0.3333333333333333,3,Occasional
91,-274,24,725.81,11.208333333333334,0.25,1,VIP
92,-289,30,795.74,12.233333333333333,0.2,1,VIP
93,-118,11,263.32,12.363636363636363,0.2727272727272727,3,Occasional
94,-314,30,711.25,10.3,0.36666666666666664,4,New
95,-315,24,649.74,9.958333333333334,0.125,1,VIP
96,-296,21,1295.21,9.523809523809524,0.19047619047619047,0,Loyal
97,-244,13,470.45,13.0,0.15384615384615385,1,VIP
98,-291,31,860.09,12.193548387096774,0.3870967741935484,2,At-Risk
99,-286,16,518.36,12.5,0.25,1,VIP
100,-156,26,1334.08,12.192307692307692,0.3076923076923077,3,Occasional
101,-133,18,566.11,13.055555555555555,0.2777777777777778,3,Occasional
102,-263,27,796.17,11.25925925925926,0.37037037037037035,2,At-Risk
103,-211,32,1457.47,13.1875,0.28125,0,Loyal
104,-327,29,1057.38,10.655172413793103,0.27586206896551724,0,Loyal
105,-293,33,1157.14,12.242424242424242,0.18181818181818182,0,Loyal
106,-301,23,730.54,10.782608695652174,0.391304347826087,4,New
107,-265,22,705.62,13.227272727272727,0.13636363636363635,1,VIP
108,-302,30,872.88,11.266666666666667,0.23333333333333334,0,Loyal
109,-323,19,865.05,7.631578947368421,0.3157894736842105,4,New
110,-310,30,901.8,10.733333333333333,0.26666666666666666,0,Loyal
111,-316,35,1008.25,9.17142857142857,0.3142857142857143,0,Loyal
112,-243,34,997.53,8.470588235294118,0.058823529411764705,0,Loyal
113,-296,25,1139.1,11.4,0.16,0,Loyal
114,-312,29,742.88,12.517241379310345,0.13793103448275862,1,VIP
115,-274,22,593.64,13.818181818181818,0.3181818181818182,2,At-Risk
116,-275,29,972.36,13.10344827586207,0.20689655172413793,0,Loyal
117,-238,30,636.57,11.766666666666667,0.13333333333333333,1,VIP
118,-310,20,1471.81,12.65,0.2,0,Loyal
119,-277,26,895.73,9.846153846153847,0.38461538461538464,4,New
120,-299,19,742.72,10.68421052631579,0.3684210526315789,4,New
121,-285,27,799.96,13.777777777777779,0.2222222222222222,1,VIP
122,-323,23,659.22,13.73913043478261,0.30434782608695654,2,At-Risk
123,-329,18,478.28,12.277777777777779,0.2777777777777778,1,VIP
124,-267,22,711.72,9.909090909090908,0.36363636363636365,4,New
125,-301,20,574.98,11.75,0.45,4,New
126,-330,22,661.96,9.590909090909092,0.36363636363636365,4,New
127,-322,31,804.5,12.64516129032258,0.2903225806451613,2,At-Risk
128,-330,28,659.7,10.321428571428571,0.42857142857142855,4,New
129,-307,32,832.07,10.96875,0.4375,2,At-Risk
130,-317,24,690.12,10.291666666666666,0.3333333333333333,4,New
131,-225,28,977.28,10.75,0.17857142857142858,0,Loyal
132,-312,29,746.62,13.068965517241379,0.2413793103448276,2,At-Risk
133,-269,24,838.8,11.75,0.2916666666666667,2,At-Risk
134,-330,18,768.16,9.277777777777779,0.2777777777777778,4,New
135,-324,18,848.01,10.722222222222221,0.2777777777777778,4,New
136,-315,22,878.48,10.454545454545455,0.36363636363636365,4,New
137,-297,23,503.78,10.608695652173912,0.43478260869565216,4,New
138,-296,22,822.58,13.636363636363637,0.2727272727272727,2,At-Risk
139,-195,15,458.44,12.866666666666667,0.26666666666666666,3,Occasional
140,-256,29,917.73,11.379310344827585,0.20689655172413793,0,Loyal
141,-325,19,469.22,11.263157894736842,0.3157894736842105,4,New
142,-305,23,612.57,8.652173913043478,0.30434782608695654,4,New
143,-208,29,1096.11,12.551724137931034,0.41379310344827586,2,At-Risk
144,-329,24,722.18,12.25,0.4583333333333333,2,At-Risk
145,-320,29,687.85,12.10344827586207,0.10344827586206896,1,VIP
146,-306,31,1358.66,11.516129032258064,0.3870967741935484,0,Loyal
147,-303,24,731.36,9.208333333333334,0.2916666666666667,4,New
148,-275,35,701.66,11.571428571428571,0.2571428571428571,0,Loyal
149,-321,18,551.1,11.277777777777779,0.3333333333333333,4,New
150,-226,16,489.42,11.375,0.25,3,Occasional
151,-292,21,647.01,12.380952380952381,0.14285714285714285,1,VIP
152,-308,19,511.69,10.842105263157896,0.2631578947368421,4,New
153,-268,33,2032.15,11.242424242424242,0.21212121212121213,0,Loyal
154,-314,26,533.87,13.846153846153847,0.23076923076923078,1,VIP
155,-279,32,908.49,10.625,0.4375,2,At-Risk
156,-226,20,604.94,9.2,0.35,4,New
157,-291,22,929.34,13.181818181818182,0.36363636363636365,2,At-Risk
158,-316,21,1023.95,9.571428571428571,0.38095238095238093,4,New
159,-320,22,905.24,12.045454545454545,0.18181818181818182,1,VIP
160,-320,38,892.2,11.026315789473685,0.21052631578947367,0,Loyal
161,-299,30,1351.9,10.2,0.2,0,Loyal
162,-323,21,616.89,10.761904761904763,0.2857142857142857,4,New
163,-281,25,1108.67,11.16,0.2,0,Loyal
164,-329,27,1051.92,13.518518518518519,0.07407407407407407,1,VIP
165,-330,32,1146.2,10.21875,0.25,0,Loyal
166,-321,23,952.92,11.565217391304348,0.21739130434782608,1,VIP
167,-268,26,903.27,10.76923076923077,0.38461538461538464,2,At-Risk
168,-319,24,1086.84,10.0,0.375,4,New
169,-316,19,672.58,8.421052631578947,0.3157894736842105,4,New
170,-315,26,953.59,11.038461538461538,0.3076923076923077,0,Loyal
171,-242,28,853.21,11.928571428571429,0.25,2,At-Risk
172,-269,25,612.59,11.68,0.36,2,At-Risk
173,-227,12,448.29,11.916666666666666,0.25,3,Occasional
174,-295,28,985.48,10.25,0.42857142857142855,2,At-Risk
175,-250,20,714.35,13.45,0.25,1,VIP
176,-279,23,833.29,9.956521739130435,0.30434782608695654,4,New
177,-305,27,1123.79,12.555555555555555,0.37037037037037035,2,At-Risk
178,-315,23,706.85,12.521739130434783,0.30434782608695654,2,At-Risk
179,-315,29,882.28,12.482758620689655,0.2413793103448276,2,At-Risk
180,-309,26,842.71,9.692307692307692,0.23076923076923078,4,New
181,-315,24,956.54,11.541666666666666,0.08333333333333333,1,VIP
182,-311,26,742.87,10.692307692307692,0.2692307692307692,4,New
183,-318,24,1129.33,11.791666666666666,0.4166666666666667,2,At-Risk
184,-291,17,928.7,12.352941176470589,0.29411764705882354,1,VIP
185,-258,23,737.21,10.478260869565217,0.391304347826087,4,New
186,-330,26,1128.27,11.384615384615385,0.5,2,At-Risk
187,-276,29,1382.69,11.551724137931034,0.3793103448275862,0,Loyal
188,-304,27,604.62,11.88888888888889,0.3333333333333333,2,At-Risk
189,-308,21,457.52,15.857142857142858,0.14285714285714285,1,VIP
190,-238,26,913.7,11.5,0.38461538461538464,2,At-Risk
191,-300,32,884.78,9.65625,0.25,0,Loyal
192,-219,24,630.08,10.916666666666666,0.4166666666666667,3,Occasional
193,-280,25,919.96,10.92,0.36,2,At-Risk
194,-288,25,567.7,10.44,0.32,4,New
195,-319,30,1415.89,10.366666666666667,0.3333333333333333,0,Loyal
196,-315,19,465.4,12.421052631578947,0.21052631578947367,1,VIP
197,-305,23,759.03,12.304347826086957,0.21739130434782608,1,VIP
198,-222,20,1024.19,9.5,0.2,3,Occasional
199,-328,19,531.79,12.473684210526315,0.3684210526315789,2,At-Risk
200,-200,28,1280.1,12.321428571428571,0.21428571428571427,0,Loyal
201,-325,28,916.05,12.857142857142858,0.21428571428571427,1,VIP
202,-269,21,523.49,11.952380952380953,0.38095238095238093,4,New
203,-326,29,720.77,11.655172413793103,0.20689655172413793,1,VIP
204,-263,20,902.17,8.75,0.3,4,New
205,-271,19,626.19,10.842105263157896,0.2631578947368421,4,New
206,-325,29,866.38,12.413793103448276,0.3793103448275862,2,At-Risk
207,-311,27,589.75,10.88888888888889,0.18518518518518517,1,VIP
208,-304,27,1174.55,12.444444444444445,0.37037037037037035,2,At-Risk
209,-273,28,736.67,11.107142857142858,0.25,1,VIP
210,-296,27,1013.29,11.037037037037036,0.37037037037037035,2,At-Risk
211,-311,19,833.45,12.157894736842104,0.3157894736842105,2,At-Risk
212,-265,24,750.18,10.583333333333334,0.16666666666666666,1,VIP
213,-205,29,1037.16,9.862068965517242,0.20689655172413793,0,Loyal
214,-289,28,662.7,9.25,0.2857142857142857,4,New
215,-319,29,1365.86,11.379310344827585,0.3103448275862069,0,Loyal
216,-328,32,1369.84,10.5,0.15625,0,Loyal
217,-299,28,720.43,12.107142857142858,0.35714285714285715,2,At-Risk
218,-311,18,647.37,10.777777777777779,0.3333333333333333,4,New
219,-324,30,901.17,12.133333333333333,0.3,2,At-Risk
220,-325,31,850.67,12.32258064516129,0.16129032258064516,1,VIP
221,-297,23,387.46,10.08695652173913,0.5217391304347826,4,New
222,-319,23,1021.99,9.173913043478262,0.2608695652173913,4,New
223,-329,20,452.83,13.7,0.2,1,VIP
224,-278,22,578.28,10.454545454545455,0.18181818181818182,1,VIP
225,-297,30,562.57,10.033333333333333,0.26666666666666666,4,New
226,-318,28,1015.13,10.714285714285714,0.32142857142857145,0,Loyal
227,-329,26,753.77,11.26923076923077,0.15384615384615385,1,VIP
228,-304,31,794.66,9.741935483870968,0.3870967741935484,4,New
229,-318,23,685.59,12.782608695652174,0.17391304347826086,1,VIP
230,-319,25,617.41,13.08,0.36,2,At-Risk
231,-288,24,1189.85,10.791666666666666,0.16666666666666666,0,Loyal
232,-240,30,1254.63,12.066666666666666,0.26666666666666666,0,Loyal
233,-330,24,862.29,11.333333333333334,0.125,1,VIP
234,-327,27,751.74,12.518518518518519,0.2962962962962963,2,At-Risk
235,-242,27,750.48,12.74074074074074,0.25925925925925924,2,At-Risk
236,-221,28,729.82,10.714285714285714,0.5357142857142857,2,At-Risk
237,-305,16,437.1,11.5,0.125,1,VIP
238,-323,27,1021.37,12.148148148148149,0.07407407407407407,1,VIP
239,-326,18,575.5,11.722222222222221,0.16666666666666666,1,VIP
240,-291,20,939.67,9.5,0.35,4,New
241,-305,25,1043.9,13.0,0.52,2,At-Risk
242,-315,22,681.71,10.590909090909092,0.36363636363636365,4,New
243,-281,21,884.19,11.142857142857142,0.23809523809523808,1,VIP
244,-322,25,462.59,13.16,0.2,1,VIP
245,-331,32,1247.93,12.4375,0.34375,0,Loyal
246,-284,25,934.97,13.28,0.36,2,At-Risk
247,-237,20,560.48,10.0,0.2,3,Occasional
248,-324,22,818.83,13.272727272727273,0.22727272727272727,1,VIP
249,-227,18,758.29,12.38888888888889,0.2777777777777778,3,Occasional
250,-221,20,595.98,11.65,0.3,3,Occasional
251,-233,14,447.91,10.571428571428571,0.21428571428571427,3,Occasional
252,-266,36,1246.5,12.555555555555555,0.2777777777777778,0,Loyal
253,-324,27,913.66,11.962962962962964,0.48148148148148145,2,At-Risk
254,-296,28,763.67,12.571428571428571,0.25,2,At-Risk
255,-160,21,910.33,11.523809523809524,0.19047619047619047,3,Occasional
256,-331,26,929.98,8.615384615384615,0.4230769230769231,4,New
257,-309,22,1054.93,11.818181818181818,0.2727272727272727,2,At-Risk
258,-315,29,830.68,10.068965517241379,0.3448275862068966,4,New
259,-291,32,1906.07,9.5,0.25,0,Loyal
260,-219,23,940.02,11.91304347826087,0.30434782608695654,3,Occasional
261,-299,23,559.73,14.782608695652174,0.21739130434782608,1,VIP
262,-327,21,360.31,7.904761904761905,0.23809523809523808,4,New
263,-278,21,1222.71,11.714285714285714,0.2857142857142857,2,At-Risk
264,-318,27,758.45,11.37037037037037,0.37037037037037035,2,At-Risk
265,-239,22,729.82,10.681818181818182,0.22727272727272727,3,Occasional
266,-302,21,611.51,12.095238095238095,0.3333333333333333,2,At-Risk
267,-274,30,1003.97,10.866666666666667,0.36666666666666664,0,Loyal
268,-315,25,1072.45,10.84,0.28,0,Loyal
269,-281,28,744.84,11.785714285714286,0.14285714285714285,1,VIP
270,-323,35,1209.79,9.17142857142857,0.17142857142857143,0,Loyal
271,-281,19,555.84,8.421052631578947,0.21052631578947367,4,New
272,-330,39,968.2,10.538461538461538,0.2564102564102564,0,Loyal
273,-262,21,773.64,12.571428571428571,0.23809523809523808,1,VIP
274,-314,23,695.38,10.565217391304348,0.13043478260869565,1,VIP
275,-308,30,899.18,10.0,0.23333333333333334,0,Loyal
276,-320,31,1054.12,10.67741935483871,0.41935483870967744,0,Loyal
277,-294,30,974.01,9.7,0.36666666666666664,0,Loyal
278,-257,24,1090.48,11.833333333333334,0.20833333333333334,1,VIP
279,-309,21,549.49,12.047619047619047,0.2857142857142857,1,VIP
280,-230,23,527.31,10.434782608695652,0.391304347826087,3,Occasional
281,-312,21,827.06,11.095238095238095,0.14285714285714285,1,VIP
282,-280,30,1060.84,11.1,0.2,0,Loyal
283,-223,19,561.56,11.842105263157896,0.3684210526315789,3,Occasional
284,-330,28,717.78,8.642857142857142,0.25,4,New
285,-313,22,609.69,12.772727272727273,0.2727272727272727,1,VIP
286,-245,21,978.02,12.285714285714286,0.38095238095238093,2,At-Risk
287,-314,31,737.73,10.258064516129032,0.25806451612903225,0,Loyal
288,-328,31,1142.77,12.483870967741936,0.22580645161290322,0,Loyal
289,-271,22,903.78,11.363636363636363,0.3181818181818182,2,At-Risk
290,-208,15,316.25,15.733333333333333,0.2,3,Occasional
291,-307,19,399.49,10.631578947368421,0.2631578947368421,4,New
292,-319,29,999.08,12.793103448275861,0.27586206896551724,2,At-Risk
293,-322,28,1369.88,12.928571428571429,0.39285714285714285,2,At-Risk
294,-260,21,742.72,11.238095238095237,0.23809523809523808,1,VIP
295,-255,29,872.55,11.862068965517242,0.2413793103448276,0,Loyal
296,-306,22,661.47,10.318181818181818,0.5,4,New
297,-249,18,496.41,10.5,0.1111111111111111,1,VIP
298,-319,17,696.27,11.176470588235293,0.23529411764705882,1,VIP
299,-323,22,800.31,11.681818181818182,0.13636363636363635,1,VIP
300,-279,19,681.59,10.736842105263158,0.3684210526315789,4,New
301,-287,30,603.51,11.166666666666666,0.23333333333333334,1,VIP
302,-331,31,659.35,12.03225806451613,0.3870967741935484,2,At-Risk
303,-263,29,1101.84,10.827586206896552,0.27586206896551724,0,Loyal
304,-247,18,727.48,14.722222222222221,0.2777777777777778,3,Occasional
305,-204,23,686.62,14.478260869565217,0.34782608695652173,3,Occasional
306,-284,28,1015.03,13.071428571428571,0.39285714285714285,2,At-Risk
307,-329,30,849.52,12.4,0.23333333333333334,0,Loyal
308,-293,22,438.04,12.727272727272727,0.13636363636363635,1,VIP
309,-330,24,645.58,12.083333333333334,0.2916666666666667,2,At-Risk
310,-262,26,975.21,12.5,0.3076923076923077,2,At-Risk
311,-175,16,331.17,13.1875,0.3125,3,Occasional
312,-320,25,731.1,9.36,0.24,4,New
313,-240,26,513.94,13.538461538461538,0.2692307692307692,3,Occasional
314,-305,18,642.23,11.333333333333334,0.2222222222222222,1,VIP
315,-286,18,769.34,12.555555555555555,0.16666666666666666,1,VIP
316,-310,26,840.11,11.807692307692308,0.38461538461538464,2,At-Risk
317,-256,31,847.3,8.806451612903226,0.25806451612903225,0,Loyal
318,-298,16,499.93,13.9375,0.1875,1,VIP
319,-320,30,1131.6,14.3,0.16666666666666666,0,Loyal
320,-289,22,954.13,10.045454545454545,0.2727272727272727,4,New
321,-327,16,467.09,9.75,0.375,4,New
322,-245,17,409.6,12.647058823529411,0.35294117647058826,3,Occasional
323,-287,25,1311.69,9.08,0.12,0,Loyal
324,-329,30,893.95,10.633333333333333,0.3,0,Loyal
325,-235,24,896.28,11.291666666666666,0.3333333333333333,3,Occasional
326,-283,25,1211.48,12.0,0.36,2,At-Risk
327,-322,20,761.25,11.85,0.25,1,VIP
328,-319,26,1108.27,11.307692307692308,0.34615384615384615,0,Loyal
329,-311,29,785.78,11.931034482758621,0.20689655172413793,1,VIP
330,-314,29,696.37,12.862068965517242,0.2413793103448276,1,VIP
331,-306,22,580.82,11.272727272727273,0.2727272727272727,4,New
332,-246,28,1117.5,11.964285714285714,0.42857142857142855,2,At-Risk
333,-310,28,866.93,12.428571428571429,0.42857142857142855,2,At-Risk
334,-328,24,581.84,10.25,0.2916666666666667,4,New
335,-310,34,1238.7,12.235294117647058,0.23529411764705882,0,Loyal
336,-271,25,879.82,10.92,0.28,4,New
337,-295,26,1169.67,11.23076923076923,0.11538461538461539,0,Loyal
338,-301,24,1178.39,11.583333333333334,0.4583333333333333,2,At-Risk
339,-308,22,669.72,10.5,0.2727272727272727,4,New
340,-298,21,596.63,13.619047619047619,0.3333333333333333,2,At-Risk
341,-305,31,728.51,12.580645161290322,0.3225806451612903,2,At-Risk
342,-295,26,704.53,13.153846153846153,0.23076923076923078,1,VIP
343,-330,27,841.19,10.62962962962963,0.37037037037037035,4,New
344,-317,27,874.4,11.407407407407407,0.25925925925925924,0,Loyal
345,-326,18,515.03,10.222222222222221,0.2222222222222222,4,New
346,-292,13,481.6,9.23076923076923,0.07692307692307693,1,VIP
347,-295,26,875.81,10.576923076923077,0.2692307692307692,4,New
348,-287,26,448.82,10.73076923076923,0.34615384615384615,4,New
349,-328,24,1076.1,10.458333333333334,0.2916666666666667,0,Loyal
350,-265,24,706.09,12.625,0.3333333333333333,2,At-Risk
351,-264,17,358.89,11.470588235294118,0.35294117647058826,4,New
352,-328,24,839.18,11.958333333333334,0.16666666666666666,1,VIP
353,-140,20,532.05,14.5,0.25,3,Occasional
354,-327,21,1027.63,9.476190476190476,0.3333333333333333,4,New
355,-299,30,920.26,12.4,0.3333333333333333,2,At-Risk
356,-296,26,740.69,13.576923076923077,0.3076923076923077,2,At-Risk
357,-242,15,357.19,10.933333333333334,0.13333333333333333,1,VIP
358,-165,22,796.27,12.227272727272727,0.4090909090909091,3,Occasional
359,-329,25,780.85,10.12,0.24,4,New
360,-326,22,943.43,11.772727272727273,0.22727272727272727,1,VIP
361,-325,19,484.55,11.578947368421053,0.42105263157894735,4,New
362,-278,24,576.87,9.458333333333334,0.2916666666666667,4,New
363,-249,27,806.6,11.25925925925926,0.14814814814814814,1,VIP
364,-262,28,1062.59,13.821428571428571,0.35714285714285715,2,At-Risk
365,-288,23,1101.74,13.608695652173912,0.391304347826087,2,At-Risk
366,-304,27,641.83,9.555555555555555,0.2962962962962963,4,New
367,-290,29,625.25,10.89655172413793,0.3103448275862069,4,New
368,-326,30,896.5,9.5,0.1,0,Loyal
369,-281,18,554.11,11.38888888888889,0.1111111111111111,1,VIP
370,-324,28,846.63,12.892857142857142,0.35714285714285715,2,At-Risk
371,-252,21,472.59,6.857142857142857,0.42857142857142855,4,New
372,-271,26,756.18,12.038461538461538,0.2692307692307692,2,At-Risk
373,-233,21,654.96,16.571428571428573,0.2857142857142857,3,Occasional
374,-296,27,1120.37,11.555555555555555,0.4074074074074074,2,At-Risk
375,-331,36,1081.25,12.0,0.3333333333333333,0,Loyal
376,-268,21,500.03,13.333333333333334,0.2857142857142857,1,VIP
377,-303,31,645.04,10.64516129032258,0.25806451612903225,0,Loyal
378,-292,26,595.71,11.0,0.19230769230769232,1,VIP
379,-323,26,891.1,12.076923076923077,0.3076923076923077,2,At-Risk
380,-313,31,781.47,11.193548387096774,0.2903225806451613,0,Loyal
381,-305,32,861.7,11.09375,0.28125,0,Loyal
382,-300,26,756.04,11.192307692307692,0.34615384615384615,2,At-Risk
383,-48,20,740.54,8.85,0.3,3,Occasional
384,-288,19,429.78,12.842105263157896,0.47368421052631576,2,At-Risk
385,-284,23,934.32,10.652173913043478,0.13043478260869565,1,VIP
386,-315,36,885.9,13.166666666666666,0.25,0,Loyal
387,-322,20,535.76,12.5,0.5,2,At-Risk
388,-293,24,599.91,12.583333333333334,0.25,1,VIP
389,-290,25,663.53,12.72,0.32,2,At-Risk
390,-295,21,558.81,10.80952380952381,0.5714285714285714,4,New
391,-329,22,561.15,9.363636363636363,0.2727272727272727,4,New
392,-290,29,1093.74,10.241379310344827,0.27586206896551724,0,Loyal
393,-279,20,846.15,10.7,0.25,4,New
394,-313,23,564.01,14.304347826086957,0.2608695652173913,1,VIP
395,-321,30,961.53,12.5,0.3,2,At-Risk
396,-319,24,1056.53,16.208333333333332,0.3333333333333333,2,At-Risk
397,-313,23,881.86,13.565217391304348,0.34782608695652173,2,At-Risk
398,-324,27,1180.84,8.962962962962964,0.2962962962962963,0,Loyal
399,-293,19,551.54,12.0,0.21052631578947367,1,VIP
400,-220,29,715.44,13.379310344827585,0.3793103448275862,2,At-Risk
401,-307,24,708.84,11.0,0.375,4,New
402,-301,23,860.37,13.391304347826088,0.34782608695652173,2,At-Risk
403,-297,17,625.47,11.588235294117647,0.35294117647058826,4,New
404,-331,33,1002.15,13.848484848484848,0.24242424242424243,0,Loyal
405,-268,16,422.14,12.9375,0.3125,1,VIP
406,-269,23,1235.2,12.478260869565217,0.391304347826087,2,At-Risk
407,-318,18,499.45,10.333333333333334,0.2777777777777778,4,New
408,-308,22,589.49,13.272727272727273,0.18181818181818182,1,VIP
409,-249,23,627.09,11.826086956521738,0.17391304347826086,1,VIP
410,-272,14,503.02,13.928571428571429,0.42857142857142855,2,At-Risk
411,-237,27,1198.65,11.814814814814815,0.25925925925925924,0,Loyal
412,-318,23,943.82,11.347826086956522,0.30434782608695654,2,At-Risk
413,-292,22,490.98,11.318181818181818,0.13636363636363635,1,VIP
414,-325,27,993.48,12.481481481481481,0.4444444444444444,2,At-Risk
415,-254,29,613.75,12.620689655172415,0.3793103448275862,2,At-Risk
416,-80,20,780.8,11.2,0.3,3,Occasional
417,-276,15,657.22,11.533333333333333,0.26666666666666666,1,VIP
418,-305,29,1028.73,12.068965517241379,0.3793103448275862,2,At-Risk
419,-240,37,1326.58,12.54054054054054,0.43243243243243246,0,Loyal
420,-228,22,476.9,10.590909090909092,0.3181818181818182,3,Occasional
421,-314,29,1000.22,13.724137931034482,0.3103448275862069,2,At-Risk
422,-295,23,638.95,10.652173913043478,0.17391304347826086,1,VIP
423,-263,23,779.44,12.91304347826087,0.30434782608695654,2,At-Risk
424,-300,21,542.96,11.095238095238095,0.23809523809523808,1,VIP
425,-319,26,961.14,11.923076923076923,0.2692307692307692,2,At-Risk
